Iteration,s_cur,w_cur,mu_cur,v,angle,Racecar X,Racecar Y, Racecar heading
343,122.31873527712409,-0.016133432101005502,-0.0059657981713527874,2.899524702730077,0.021220979126656686,75.26832129572786,48.665010419809036,-1.2984178896144514
344,122.45901874679167,-0.016943218344447453,-0.008635899889779974,2.911374481230259,0.02865316271329535,75.3078811334076,48.52839671895333,-1.2856024010702103
345,122.59982034887344,-0.01810169142105717,-0.0036350819589525685,2.9227241345362693,0.023849460813890104,75.34931565781577,48.39167596475786,-1.2728733739876834
346,122.75049063724161,-0.01826901496913491,-0.005075503410606252,2.9338447243486145,0.030110297251760457,75.39267747658113,48.25489927230745,-1.259927520430755
347,122.89226568885734,-0.018260929420807325,-0.005079139537534694,2.9451019694424385,0.02917145012887898,75.43795251958541,48.11811832523133,-1.247099926254551
348,123.03447605030047,-0.018019394469619896,0.0021200164527481746,2.9569797335155514,0.020428217428374022,75.48517781890372,47.98138539651898,-1.2340583033688948
349,123.18669779885177,-0.017600297080378215,0.0044785689363742165,2.969563511261087,0.02121018304529961,75.53434729471324,47.8447064507691,-1.221144880339246
350,123.32984571559622,-0.01537216240571514,0.012889648354512673,2.9805319282815526,0.0041398499833375174,75.58549476825353,47.70813085878258,-1.2080150591998688
351,123.47342870966216,-0.012789139569405984,0.017252288947594785,2.991097286227158,-0.0009454224939265807,75.63858903829824,47.57165564825261,-1.1953171055086842
352,123.61740945898018,-0.011238374436508599,0.017370048833781127,3.00285844140093,-0.002037912190661483,75.6925801895963,47.43490912609969,-1.1915769537349326
353,123.77142030774654,-0.008521239366560384,0.011722984615324172,3.01504677326433,-0.00028463500431547895,75.74705412768216,47.29772702427635,-1.191056045006292
354,123.91618553033696,-0.007174597233016963,0.009087975000801052,3.0265884641795573,6.69883325321364e-05,75.80187419620992,47.160046000523614,-1.1911403677777506
355,124.07096476240821,-0.007034687037263009,0.005099121498543191,3.0360692135940455,0.0065419065006580325,75.85698446584118,47.021842342489435,-1.1910827431886084
356,124.21641475134376,-0.005296745411621064,0.0035006952395866264,3.0449927405712334,0.0022463089189716226,75.9123202783003,46.88310193921909,-1.1911811492056084
357,124.36213640716453,-0.006781116418606466,0.0016161245868584473,3.053881349491985,0.01234688080643869,75.9678831985788,46.74385232608395,-1.1911027323483128
358,124.51788352992438,-0.0047651634909010926,0.0009386890013525218,3.061816926147788,0.004508461552531728,76.02362912373295,46.60411672841264,-1.1911893030934737
359,124.66412292603196,-0.006348817842868992,0.0012378837822932809,3.068924544494196,0.013188120977073167,76.0795722836061,46.46392606803741,-1.191105857693738
360,124.82037023082957,-0.004343362118582036,0.0026018018035305346,3.075580307669614,0.0028677034367113772,76.13568298541952,46.3232806032039,-1.1911905015294801
361,124.97681555825287,-0.006088661755656583,0.003917280677321777,3.081932674274781,0.011799863452346897,76.19197667419074,46.18221305572459,-1.1911061938513738
362,125.12365485853205,-0.0032074977877603215,0.0073059627934792815,3.088535956877185,-0.0040657709396056535,76.24841783880937,46.04073992535818,-1.19119068289987
363,125.28043222277859,-0.0035610002776119455,0.00963168202884912,3.093312111299411,0.0011867344754302191,76.3050225695421,45.89889305642659,-1.191106221467104
364,125.42752858996784,0.0030061234725201422,0.015038189401775703,3.0973565506152894,-0.027228433517439955,76.3617544916764,45.75669127309473,-1.1911907349858348
365,125.58453602181004,0.0025227724159830145,0.016713569259902528,3.102110777992926,-0.014986525738433691,76.41848888861296,45.61411471245084,-1.1927651549413805
366,125.74162224544011,0.005772281681254801,0.01369910843790123,3.1052489333169255,-0.025524895992151186,76.47405918928138,45.47074235706953,-1.203288701512607
367,125.88895360345386,0.007171620016951236,0.012512909121412008,3.107953236024356,-0.0237977439174516,76.52907555174623,45.326837760282785,-1.208734829073027
368,126.04614714536075,0.008195630719859069,0.010659374035912439,3.110386989275893,-0.025323956539564273,76.58267294329679,45.182117458662646,-1.2201211422491416
369,126.20337413934215,0.009626844975604534,0.007939081399845449,3.1129819419961082,-0.025037760533563318,76.63455825173423,45.036521838855435,-1.2337282173388602
370,126.35079231208158,0.010632338144729497,0.0001532145878937463,3.113151283631446,-0.015763181336864128,76.6846331012771,44.8900663182676,-1.2474666039768514
371,126.50805182949209,0.009649822912687811,-0.0008674257631824389,3.115049259356655,-0.013685410627083694,76.73278018037894,44.742768475022224,-1.261413237676597
372,126.6653221981624,0.009631455550188232,-0.00018439543932835534,3.118140972859173,-0.013255715715599777,76.77979964634135,44.59494211218546,-1.2677046421016087
373,126.82260390673326,0.011319469575088807,0.014053528372660828,3.1241014152809305,-0.03507709348934838,76.82646860044896,44.44685081921537,-1.2684403037798904
374,126.97990631339168,0.014992212225563796,0.02997331981368001,3.132384040486735,-0.05426289265112297,76.87290237442053,44.298519336131044,-1.2688615021780465
375,127.12740312041038,0.018563387264732955,0.028668737051377846,3.1392408256881836,-0.04998359690919025,76.91811562238854,44.149606637354985,-1.2788491970897662
376,127.28478160744834,0.021434187577945112,0.023979649779478862,3.1465649527567323,-0.04930425552799935,76.96053444644876,43.99962902124937,-1.3019276845108998
377,127.44223028050368,0.023105007530404738,0.006473028360429733,3.1506437153229196,-0.01888307852826932,76.99947020675744,43.84843907130682,-1.3291384979283851
378,127.59977614786926,0.023258567224551045,-0.0010941306693328379,3.158431662243783,-0.019816254711809138,77.03455450684397,43.69604379551756,-1.357124220633338
379,127.75746763950815,0.022358783410034968,-0.015032631339077618,3.165713092895912,0.008498891525048168,77.06590092328439,43.542565806891176,-1.3817988217825026
380,127.9153264742345,0.02134484616546623,-0.009084457148599512,3.1790247712395487,-0.019135282558955462,77.09466085969925,43.3882874047845,-1.3973452715653185
381,128.07341353098371,0.021646370692616993,0.005377807648051736,3.1898865273884103,-0.026816422616492756,77.12203185502528,43.233416096441815,-1.4034085498255007
382,128.22184016335373,0.02205489386982327,0.0038179839937173554,3.198057324797855,-0.023290819803483423,77.14748193223066,43.07781276738885,-1.414855251563773
383,128.380434133641,0.022817554917683513,0.009107556810969974,3.20586244481548,-0.0356820098609971,77.17090944747765,42.9214657102117,-1.428583602526959
384,128.53933657386682,0.023890520532868796,0.004313901511068252,3.213595647897284,-0.027631424365411817,77.19229792363592,42.76440487663313,-1.442507615398058
385,128.6985418084088,0.02492148487208175,0.007651493730848724,3.22090364934562,-0.040094708835452866,77.21155998102519,42.606666461073054,-1.4566739133547784
386,128.8581192388461,0.026134994403610907,0.010122975042282434,3.228123268163733,-0.042547987659255056,77.22868101760999,42.4482876579486,-1.47069994235026
387,129.0180280261908,0.027053928838866172,0.0037783027065865227,3.235550123020828,-0.03632266499336102,77.24360694654673,42.28928795971964,-1.4849176053456692
388,129.17830420771065,0.027753256525298416,0.004697626704396107,3.2425581644140444,-0.04361630087119895,77.25634101762932,42.129713611397925,-1.4989971890638956
389,129.3389536865412,0.02808831843693413,-0.0024484054418740797,3.249775333818039,-0.03238770801077617,77.26683707045008,41.96958959530034,-1.513271257859816
390,129.49994970551157,0.027843611539905447,-0.003063099539058367,3.25686618936213,-0.03716063171430164,77.27510363195267,41.80895090677972,-1.5274051621490918
391,129.66134903707697,0.027146318849135685,-0.00484954409677929,3.263850609357161,-0.031696209189325794,77.28109637455314,41.647832892382354,-1.5417370948483324
392,129.82309030576008,0.0256563173198171,-0.01313327446078727,3.270487055581745,-0.019603828429280063,77.28482488889391,41.486284718934314,-1.5559318937553164
393,129.98519579828942,0.023367120808220655,-0.016416013979711153,3.2772938465794708,-0.015367058438352758,77.28624635412939,41.32433519249851,-1.570320635977428
394,130.14765578559812,0.020217727379766383,-0.025156862764007748,3.283992142822941,0.0025224828475747256,77.28539825926246,41.16201915164069,-1.5842593521173314
395,130.31043309232675,0.017178993920568826,-0.019914296941881737,3.290573441514469,-0.005874484881903205,77.28343917881874,40.99935439613496,-1.5887095944441454
396,130.47356518005205,0.014917213942136815,-0.011793377785595638,3.2967941612709346,-0.008327071959309458,77.2809371187509,40.836355340335395,-1.589353900388022
397,130.63698615295806,0.01342085580447839,-0.007643274985760229,3.3032004115485747,-0.010063907892968186,77.27815648898438,40.673016709125115,-1.589242099379208
398,130.80070366250675,0.012822712956851444,-0.00027275032915063946,3.3092599325469725,-0.019140259496667002,77.27522942428331,40.50934904628767,-1.5892663320380775
399,130.96469729385348,0.012976979122070414,0.0015254786237957063,3.3154966169041016,-0.019018368748528705,77.2721065955672,40.3453511214628,-1.5908271423930371
400,131.12892797878357,0.012468502124919538,-0.00365787991324229,3.321646375410154,-0.011523873578619795,77.26751888615252,40.18105625831335,-1.602057986688225
401,131.2934104200197,0.01104721090862548,-0.011072070681266588,3.3277164765508607,-0.0018267227836433588,77.26118158255346,40.01649189195627,-1.6146329954887852
402,131.45808623831152,0.009579375538941863,-0.012140807843794121,3.3334659747341164,-0.001982753393762871,77.25414473986682,39.85164210006633,-1.6179522042549714
403,131.62294894348037,0.008359241595947801,-0.00861014220587819,3.339374353420633,-0.004701139354591412,77.24670426863504,39.686493902218444,-1.618267147264007
404,131.78797193773102,0.007497943316983053,-0.007073155655962005,3.3449679688224228,-0.004431347719126029,77.23901691370224,39.52105198921536,-1.6183269010466275
405,131.95312072845985,0.007095473928201811,-0.004396363872357867,3.35050738500664,-0.008471385146085239,77.23123073059564,39.35531590446623,-1.6181949137828124
406,132.1183867025138,0.00718596419708397,-0.0027707657631008686,3.3561853408499336,-0.010380795681523284,77.22337603131926,39.18927950427485,-1.6182529329129673
407,132.29406387302572,0.006893332308562938,-0.0021543220323092527,3.3617778932864586,-0.010851854388386997,77.21550408547195,39.02294219322017,-1.6181563950393283
408,132.45946200587179,0.005754470102981485,-0.0018366214917060475,3.3672939176602337,-0.008986504834723734,77.2075981920864,38.85630888866434,-1.6182359206446846
409,132.62488710876443,0.004745837319815373,-0.002213783249024992,3.3727353508019315,-0.007196394802205293,77.19968928071007,38.68938220700647,-1.6181493434666683
410,132.79031689927342,0.004168092274697269,-0.002786055950309674,3.377893603417762,-0.0056911189759026,77.19175268118218,38.52217586540478,-1.6182330853132874
411,132.95574681632684,0.004567748830972162,-0.003693866185395578,3.383198578303585,-0.006139159207992975,77.18381568567149,38.354686171471336,-1.6181482505592062
412,133.13151568969866,0.005810917933022486,-0.0042583726829121815,3.388219942293954,-0.008430123935271847,77.1758521947731,38.186924273715206,-1.6182326870281776
413,133.29694444009772,0.00310273016144442,-0.005103098077760215,3.3929863299089464,0.0012708780084036667,77.16788963863176,38.01890012407817,-1.6181481003756553
414,133.4623717940018,0.0014702361429162908,-0.006076739930520603,3.3979084603069896,0.0025029018208416877,77.15990133821967,37.85061700765597,-1.6182326591564427
415,133.62779750158538,0.0041285831994631985,-0.006421640878555124,3.402940025843436,-0.004737021967780428,77.15191370689395,37.68206498443648,-1.6181481183760646
416,133.80355990286378,-0.002809660707526506,-0.007334909612019658,3.4078922988780875,0.018845708007223943,77.14390001948549,37.51324696750458,-1.6182326990916134
417,133.96898041932872,-0.0025247253133719927,-0.007728655841764187,3.412778459562551,0.007376187966072825,77.13591314291384,37.34416410497174,-1.6178380110937705
418,134.14473635684016,-0.005546775050742246,0.002012437355679353,3.417414940000961,0.007337805718012966,77.12914116773527,37.17477671845253,-1.607717793152701
419,134.27913503934255,-0.00404004706256252,0.007426851450181182,3.4212770056968114,-0.004317103605581397,77.12445878479075,37.03905591054297,-1.601934314531005
420,134.47555900410273,-0.0039787113052853805,0.00832028519943595,3.4262273455728787,-8.736599921792776e-05,77.11783123141925,36.83517358743385,-1.600332928661411
421,134.65130127685234,0.001656169566914384,0.00782004196819841,3.430808970993436,-0.016536526808638603,77.11259536995738,36.665007751718605,-1.6001654501255018
422,134.81670007075851,0.0038805090450559666,0.006757551801410244,3.435356183343706,-0.013026504216850582,77.1074383131709,36.49459341712931,-1.600600443120855
423,134.9924300058193,0.0022431589642819233,-0.0020349183975287843,3.4398062438359425,0.002163957045681726,77.10125076979267,36.32397123600755,-1.6090942474494343
424,135.15781669203523,0.004278115896013034,-0.0054745227351542525,3.44418934895398,-0.005719879714829871,77.09465744187558,36.153125080541635,-1.6119666830633277
425,135.3335318511862,0.0006363606884084004,-0.006339901038191265,3.448499048326064,0.009153924551947868,77.08783269111699,35.98205284355544,-1.61230510759526
426,135.50923880433055,-0.004725637301073568,-0.006687358727565318,3.4525791679455935,0.01687030539215821,77.08083678821586,35.81076276840168,-1.61240416837338
427,135.67460220966655,-0.0022436153199822334,-0.0067300190283647865,3.4566096541111775,0.00658212712787158,77.07380001604805,35.6392546367898,-1.6119801941706815
428,135.80895298649617,-0.005012594930693513,0.000257743562738888,3.4599537915793364,0.009153733966267041,77.06895361913762,35.50185829835559,-1.6047741939589495
429,135.9846342609965,-0.0018556618630068413,0.003725026888507621,3.4639183757371814,-0.005389613854557819,77.06330582068165,35.329900694592574,-1.6009005951429895
430,136.16030385418722,-0.002601288960299342,0.004090344016709047,3.4674503318211216,0.0032138521153931457,77.05791368190668,35.15773168742388,-1.600169177070094
431,136.32562975686616,-0.00480590415314455,0.003883948708552687,3.4714147648054023,0.0052537124752138255,77.05267755791877,34.98535408590242,-1.600207603229383
432,136.50127714590525,-0.001777030218957232,0.003633078895662223,3.4751459749153355,-0.003419188751025021,77.04753584305331,34.81276807876503,-1.6001526998119657
433,136.6769107138215,0.0011443734953647377,0.0032601584505131953,3.4788347877172394,-0.006394770719992163,77.04241325351053,34.63998044804493,-1.6002600712686885
434,136.85253110023058,0.0037374428807302475,0.0032155366983461775,3.482467023022059,-0.011722930528707683,77.03731441055545,34.46699408022391,-1.600187004474906
435,137.0178085516346,0.0046976957621485335,0.0029205517427275396,3.4861819014333015,-0.011190542655710678,77.03220284189615,34.293807372125954,-1.6002767886522977
436,137.19340016411246,0.0031125469190143784,0.0028380638058704832,3.4898330424077977,-0.00704350993586376,77.02710150914807,34.120421245512084,-1.6001943177373212
437,137.36897662536117,0.0026269673169086517,0.002685129449960577,3.49342697379974,-0.007497263465806419,77.02198204488778,33.94683965763539,-1.600279866262419
438,137.54453731283576,0.003373985022069161,0.0026648374062876456,3.4968272190524092,-0.009162640620859563,77.01687092875648,33.7730705405271,-1.6001955802992696
439,137.72008037294665,0.004569488790945169,0.0025157554822374806,3.500185764789555,-0.011238828053391792,77.01174116409294,33.59911885115575,-1.600280352008687
440,137.8956056543836,0.0058071337339700045,0.002583288201095435,3.503619407904564,-0.013525135394283757,77.00661943348791,33.424981297305656,-1.6001957685117987
441,138.06078991997802,0.00663708426668397,0.0024947115277305087,3.506993280826432,-0.01440405505797796,77.00147887868043,33.250660168204114,-1.6002804608279153
442,138.2362789288442,0.006318712045973064,0.00261578756816494,3.510312419691785,-0.013221313264027859,76.99634643673728,33.076157577960686,-1.60019580239422
443,138.41174810074193,0.006255349834707629,0.002564439126235385,3.5135780220314725,-0.01348582450329788,76.9911953161298,32.901477196922585,-1.6002804778261193
444,138.58719746987285,0.006411165080942305,0.0027460070091365196,3.516666186279284,-0.013948271329962932,76.98605262038707,32.72662618752045,-1.6001958109274468
445,138.76262565719483,0.0067122459093883246,0.0027985983242517776,3.519832255546268,-0.014513596294480185,76.98089144955112,32.55160433461862,-1.6002804650873657
446,138.93803117254794,0.007143155990743751,0.0030608864585879303,3.522820989878972,-0.01566735936832182,76.97573885951117,32.37641718585119,-1.6001957862654579
447,139.1134148545094,0.007655918445554219,0.003080174409858749,3.5258847689036505,-0.016400549291619444,76.97056795107385,32.20106457029481,-1.6002804458196167
448,139.28877608683706,0.008125369620802845,0.0017001912682843567,3.5288930375206733,-0.015245522666963026,76.9652537861296,32.025551766485364,-1.601898623213889
449,139.4641116924558,0.007346031681579264,-0.009407646392834756,3.5318532701396648,0.0020346615664260047,76.95848580790106,31.849927506009177,-1.6132850731370445
450,139.63942345815835,0.006141131065130143,-0.01392353909748234,3.534763911736169,0.0031243948259306485,76.95096041210678,31.674174044809526,-1.6179554361652004
451,139.814710777552,0.005198221805409308,-0.014433371457732491,3.5376207550013703,0.005862547184265288,76.94301434565341,31.498282287336377,-1.618804553148282
452,140.00028015750507,0.005167422268864488,-0.01400426862246551,3.5404279226970803,0.004052493148363838,76.93481305764647,31.322248003893282,-1.6187552152964104
453,140.17551201710253,-0.004317943317843425,-0.01361842702427385,3.543178590219368,0.029441923282298818,76.9264624407316,31.146069103586335,-1.6187896462316724
454,140.35071741987744,-0.004767193178594921,-0.012961137658912492,3.545780759200799,0.017141176704606857,76.91808706658152,30.96974667201301,-1.6183576923068517
455,140.52589577810093,-0.005085838734973864,-0.0021321068387685216,3.5484453288266407,0.008813013829548397,76.91092242703878,30.79322632058599,-1.6080097490804257
456,140.70104346183453,-0.003998848690042776,0.012759898517424872,3.551058130363365,-0.010931045089659034,76.90563537517123,30.616496074385626,-1.59363941232275
457,140.87616278540244,-0.002914438513241672,0.018214803328493012,3.5536241204240877,-0.011623131077604092,76.90138135538784,30.439595754036915,-1.5884605694914422
458,141.05125317961316,0.004246590474384245,0.019674857587857808,3.5561257487995253,-0.03208595236982723,76.89772349672445,30.26254317290096,-1.5875831148146695
459,141.23660893050604,0.00567652968682003,0.01990276640507993,3.558463187653668,-0.025890974361912518,76.89437822139911,30.085351919737644,-1.587978467615642
460,141.41163424837313,0.00643885782300866,0.010139911397389234,3.5607107331327597,-0.0170789452536548,76.88995734483467,29.908055818772453,-1.5984052807283204
461,141.5866287707926,0.006687752971116366,-0.004281332326318221,3.5628797172940216,-0.001628109612707509,76.88368293210338,29.730686056464783,-1.6131737757609603
462,141.7615919587204,0.005948524573820316,-0.019233131717404817,3.5647614444918454,0.013850763677362281,76.8751280269796,29.553288067414105,-1.6288506450335067
463,141.94680898175585,0.00452801238959484,-0.026087372029357958,3.566372373250031,0.019633193935011013,76.86495565538009,29.37585250009571,-1.6364707426829377
464,142.121701940718,-0.0025103273688175543,-0.026468317003303987,3.5674222825562465,0.035799661675594056,76.85404492195447,29.19834704751882,-1.6372499236036577
465,142.296561812394,-0.005380804114886203,-0.01529446316830807,3.568002267975324,0.019469575149440706,76.84389141835447,29.0206926532396,-1.6269031809521801
466,142.47138687326532,-0.007934416880633571,0.0004370748668547364,3.567826916218729,0.012073380765527993,76.83542762988105,28.842856616834315,-1.612039646788483
467,142.65645634986012,-0.00539911045311913,0.01710924467823194,3.5682456362681694,-0.014516702716507414,76.82917383579117,28.664851776811407,-1.596267005916457
468,142.8312089511185,-0.0024297319513189998,0.025237219124238486,3.569379075422381,-0.020541927874954947,76.82451165803093,28.486735749605668,-1.5885844414352983
469,143.0059284305638,0.005104815929435754,0.02691602979188268,3.5705326585434567,-0.03967932053849931,76.82057870480887,28.308547157027988,-1.587781826949557
470,143.19088794679703,0.005353440920972679,0.017416101496891656,3.571793685261869,-0.017314681061070706,76.8158806573239,28.130322294657443,-1.5981384150645446
471,143.36553706101063,0.006842298162127167,0.003361807011158291,3.57341267849038,-0.012525831160430738,76.80948316210225,27.952094609777202,-1.6130298102033311
472,143.55042513575634,0.007810357232573022,-0.012027814570758188,3.5748621135956724,0.00431916649393717,76.80086522433889,27.77390446860444,-1.6288306401768624
473,143.72500956516558,0.004332376682157371,-0.018919790644159384,3.5767787266314044,0.01472616176776689,76.79064527121267,27.595735179037458,-1.6365303349286144
474,143.8995613650091,0.0034145866184908612,-0.01925027340626695,3.578658345696893,0.012354326690883745,76.77966036306341,27.417543816363686,-1.637648920317811
475,144.08434723421723,-0.0034896235949640727,-0.018596558839989008,3.580622142498458,0.030638000601344233,76.76817188871966,27.239310657830476,-1.6377636705097856
476,144.25883652430065,-0.004427493420681036,-0.01772328664239975,3.582816128333855,0.02264390856369455,76.75647961873071,27.06101246555159,-1.6372672598213598
477,144.44355781215333,-0.007945577395652832,-0.006520956078690077,3.584886515119677,0.01993071741769055,76.74592112555943,26.882564241149474,-1.626803897489942
478,144.61798569090053,-0.005923397702409209,0.009049005123366705,3.587273163384583,-0.00608848583165067,76.7372487780096,26.70392998394491,-1.6119532144608713
479,144.79238468363755,-0.005114747283744727,0.023467660212729058,3.5897396182754107,-0.015603258417859228,76.73073218380092,26.525110517942906,-1.5978868084306133
480,144.97701226412238,0.0018356548902418647,0.02806659376320475,3.591700374599919,-0.03549516277596121,76.72528745378924,26.34615805315441,-1.5939775807109435
481,145.1513549483843,0.005547419488720129,0.028822982754149074,3.5934454402955995,-0.036268349275372154,76.72046591900052,26.167084753550018,-1.5938911585692506
482,145.33592153235534,0.008728779851965506,0.01900282521659591,3.5948985891031997,-0.03027945442884586,76.71476161619023,25.98793801777933,-1.6043615252948418
483,145.51020714290303,0.010659153944426443,0.004386464633456377,3.596169009405814,-0.017633020561990287,76.70728506667992,25.80876130906374,-1.6192955756481693
484,145.69471680789277,0.010484141939333861,-0.010842751471259682,3.596238031983436,-0.0019959451249149055,76.69754221731529,25.62960338891992,-1.6351453305136947
485,145.86895011341474,0.00801805391233994,-0.02563930869195552,3.593823319153528,0.017482664667870445,76.6852908121388,25.45051716526901,-1.650542624302312
486,146.05340316087043,0.004294003418141707,-0.03007171206423287,3.587071633426148,0.023621155113058012,76.67161856763863,25.27147133982266,-1.6555559450870918
487,146.22758353092286,0.0030758500314087335,-0.0201137151150359,3.5789108160940404,0.009547568843284834,76.65839091298147,25.092383034942117,-1.6458809694900909
488,146.41198382982392,-0.00253240683527457,-0.004907472741938257,3.5686949651742377,0.009764495041276536,76.64663381329089,24.913378978931547,-1.6312258850316497
489,146.58611576603673,-0.0037941779062636433,0.0010856270929116008,3.555893374933269,0.004474389741875395,76.6357627824312,24.734726511361536,-1.6257640836204506
490,146.77046368461748,-0.004038317642315778,0.0026080982862604074,3.543764651881068,0.005614996831022557,76.62546429975716,24.556492424382842,-1.6247530360405693
491,146.94454669243623,-0.0027313320930532348,0.0030757937198568897,3.5296949527371715,0.0009223160978320684,76.61553148367554,24.378852778385532,-1.6247768745458606
492,147.11860791058766,-0.004601704006603329,0.003349638567589963,3.5148870770791323,0.007844865037164873,76.6058207877996,24.201853198899645,-1.6247413335189091
493,147.3028842315111,-0.004018232428223308,0.0036878283550656477,3.49912809760996,0.00237643229483389,76.59621309762458,24.025543077020345,-1.624864816276703
494,147.47689942056,-0.00203060270475282,0.004195373244032297,3.4842767778175383,-0.0009381107384057548,76.58668881360539,23.84988373536161,-1.624799019065764
495,147.6508941596132,-0.0007081756024482842,0.004313703879670783,3.4670328398761394,-0.003028629938559076,76.57720830365344,23.675013533943567,-1.624894086269224
496,147.82486884184718,0.000638924006279879,0.004807188059380962,3.449191852349349,-0.006356952690085952,76.56779143593909,23.50095232680476,-1.6248124376566744
497,147.9988224903279,0.0015787528037787377,0.005111580596281584,3.432373842702138,-0.007742117894732166,76.55840458368456,23.32764909795811,-1.6248999233733763
498,148.17275626604263,0.00302006226350622,0.005385803852077764,3.41464717626439,-0.01142680943482114,76.54907644781045,23.15515771084212,-1.6248141514147403
499,148.34667125702603,0.005138445693523003,0.005661074911043507,3.39629954925496,-0.015877677559570397,76.53978047424147,22.98350604483704,-1.6249007998503127
500,148.51033833934878,0.005436526287233599,0.006089351779177576,3.377554773093997,-0.01525297113868194,76.53054558103076,22.812725829986775,-1.6248144553963635
501,148.68421633298112,0.0053167542786826645,0.006324736396419617,3.3581640487933866,-0.015683136499353222,76.52134591334571,22.64284910060158,-1.6249010049428965
502,148.858076759087,0.008081587448199397,0.006565319729739727,3.3433730118327065,-0.023539732596133515,76.51220323775811,22.473769771683827,-1.624813885970712
503,149.0216936468533,0.00750618696215436,0.006770395972871768,3.3239030153303784,-0.01863600597824218,76.50309118483946,22.3055121689647,-1.6249007264803128
504,149.18529496959886,0.008952285002028602,0.0013566916893168468,3.303098484486523,-0.017518774636788196,76.49345686385323,22.13824420366615,-1.630452880621482
505,149.35910564389116,0.007728243090258249,-0.011796768126891344,3.2820129934437436,0.0037512850356017386,76.48212820233613,21.9720915511611,-1.643868216970039
506,149.52267633101323,0.004070832384877896,-0.026543029816823882,3.2606315889622346,0.024631634267801784,76.4688306808576,21.807116863002715,-1.6588563163870467
507,149.68623309696855,-0.0009745466760065595,-0.033533059013449495,3.238879744727846,0.038848288951425995,76.45426694678854,21.643299167586516,-1.6659597470279703
508,149.84977625440422,-0.004840053921428632,-0.026503840321053573,3.2167681318792423,0.03329743016958603,76.44012604104452,21.48051245881265,-1.6591422908745908
509,150.0133050981138,-0.007637656274560236,-0.012611159050038623,3.194308127535938,0.024380070749103762,76.42751356599344,21.31868517483267,-1.6453479685675563
510,150.0133050981138,-0.007637656274560236,-0.012611159050038623,3.194333990542554,0.02850572194876606,76.42751356599344,21.31868517483267,-1.6453479685675563
511,150.33010572462283,-0.0072853982244372095,0.017012297167986468,3.1635208495274525,-0.01593863199889301,76.40829269559435,20.997134530009596,-1.6160677758102768
512,150.4935972877511,-0.002863808610040784,0.03155794004274348,3.144306218857765,-0.028705601490754375,76.40204869773781,20.837286884411434,-1.6015954008730342
513,150.64685921217458,0.005657220675343145,0.039159390748845446,3.1213219386823106,-0.05825893702273805,76.39740513613445,20.678494410568202,-1.5941254221134378
514,150.81032720208185,0.007056639536743519,0.030650043078710887,3.098944498445049,-0.037205829813773475,76.39213554442621,20.520797518249214,-1.6026929720579013
515,150.90227295138928,0.008916778836590457,0.01934541473254381,3.087925918885389,-0.03635626403137082,76.38800526728423,20.426749174943044,-1.6140507790973457
516,151.02486137001526,0.009991889913190586,-0.001171902977476158,3.068076206717638,-0.011301535215705705,76.38063729282442,20.30208091336741,-1.6346162511131714
517,151.1270137496236,0.009934816929250925,-0.012820755795477368,3.0583022977867764,-0.006087517119194977,76.37410816026853,20.209023225194233,-1.6463082330686576
518,151.43344565246213,0.002640980407492658,-0.03917798246322235,3.0239494877295265,0.0497376424870454,76.34678205329705,19.901201373456725,-1.6727646886737058
519,151.58664821087447,-0.005676812200771923,-0.041016810007179494,3.0023016009496595,0.05235861772914297,76.33158468342035,19.748728030886163,-1.6746445296293413
520,151.73984143954405,-0.010849638826878706,-0.0325656266012615,2.974086839141154,0.0549890541972492,76.3170171217327,19.597547939428967,-1.666206310049056
521,151.88281455293597,-0.012503041728960065,-0.00780977362595614,2.9470551167179475,0.024433585119577553,76.30562279218879,19.447431722000072,-1.6414613003932321
522,152.0359918561586,-0.010492538893718545,0.019126861809606766,2.9196750455346407,-0.005912462228404497,76.29777359205434,19.29845346670108,-1.6145224975841936
523,152.1789502584259,-0.007613743276143577,0.03658032524725563,2.8899281801541243,-0.025860667044226116,76.29259415784905,19.150859540751586,-1.5970492855890364
524,152.33211259120856,-0.0030170290432886596,0.040731473433808674,2.863109041879566,-0.03696058955171795,76.28852375056908,19.004557177872186,-1.5928829315447595
525,152.4750542427505,0.0032502623022319117,0.03165636251168724,2.8334064257542257,-0.03843115248983685,76.28380579364318,18.859783430855703,-1.6019648646566067
526,152.61797593778863,0.006105840702102515,0.0191048601219741,2.806862719935083,-0.028654915677002776,76.27776003549721,18.71638298677086,-1.6147241967668295
527,152.76085295086352,0.007526198164516164,0.006188262290273805,2.7798761131405367,-0.018657394862277746,76.27011234538668,18.57442495453824,-1.6280397404512297
528,152.8730759867342,0.007330797105608165,-0.003722543307786097,2.762219754839302,-0.007934714661721578,76.26276923603304,18.46182084984911,-1.6385363711619818
529,153.03623289871453,0.006467684469247369,-0.01761447331813404,2.731899319754101,0.01030818662789687,76.24968519122226,18.294608117699706,-1.654164843569655
530,153.1483324878769,0.003962689569624076,-0.02150465372215571,2.7117613184330307,0.01681451130917938,76.24015633824989,18.18414589893845,-1.659206198543162
531,153.31127259489742,-0.004443299145694275,-0.019678550631029523,2.6878453450260555,0.03930165449851443,76.22573091358241,18.019936968895617,-1.6602505131075258
532,153.45371438294995,-0.0030238737576447506,-0.012818742248654758,2.6594188875547005,0.017327787639338163,76.21422372960089,17.88439736871021,-1.6551110512599272
